module-method	module-index	orig-pval	revised-pvalue	num-targets	num-regulators	regulator-names	target-names	num-samples	num-genes	num-class1	num-class2
VBSR 1	195	0.287	0.287	42	1	NKX2-1	SYT13, PRPH, RAB15, FAM57B, APLP1, MARCH11, AUTS2, SRRM3, INA, NOVA1, TMEM179, CELF4, TMEM145, UNC13A, PCBP3, RIMBP2, ATP8A2, SHISA2, SCG3, AP3B2, KCNH6, MAST1, CHST8, STMN3, SYN1, FSTL4, RTN4RL2, CDK5R2, GGT7, PSD, CNIH2, SCG5, DISP2, CDC25B, IL17RB, CDH24, PI15, PTTG1IP, TULP3, NPLOC4, PLCB4, HMGN1	35	43	20	15
VBSR 1	24	0.297	0.297	27	2	SPI1, ZBED2	IL18, CCL4, SIGLEC1, BCL2A1, TMEM150B, SLC17A9, IL21R, SLC2A5, UPP1, PDE1B, P2RX7, PHF11, TNFSF13B, EPSTI1, GPR65, IGSF6, LILRB5, SAMSN1, RNASEH2B, CETP, CCL8, CCL4L2, ADA, WARS, XAF1, APOBEC3G, LPAR5	35	29	20	15
VBSR 1	92	0.297	0.297	42	2	SPI1, ELK3	TWF2, DNASE1L3, IFITM2, LSP1, SLC43A3, CD4, MLKL, CD68, CNN2, FXYD5, EMP3, APOBEC3C, CYBA, SIRPA, RENBP, LAPTM5, S100A4, CSF1R, GIMAP4, GIMAP1, LY96, RHOG, NTAN1, SH3BGRL, GPR68, PLEKHO2, TRPV2, SH3KBP1, UPP1, CLEC2B, PLBD1, GADD45B, CLIC2, LGALS3, ARHGDIB, MFNG, GNAI2, RASA3, MSN, GAS7, TGFBI, SULF2	35	44	20	15
VBSR 1	171	0.297	0.297	18	1	SPI1	EFHD2, CMTM7, TBC1D2, LSP1, UCP2, LAIR1, IL4R, CYBA, FTL, RHOG, NTAN1, SPHK1, BAX, DERL3, SEMA7A, RNASEK, GNAI2, FABP7	35	19	20	15
VBSR 1	5	0.307	0.307	18	1	EP300	ABCA5, NNAT, PLEKHG4B, PELI2, CMIP, PLCH2, QSER1, CUEDC1, ANO9, ZMIZ1, ATXN1L, RANGAP1, INO80D, SLC22A23, NPLOC4, RCOR1, PRR14L, ILF3	35	19	20	15
VBSR 1	165	0.317	0.317	31	2	IRF8, CASZ1	FCHSD2, IL18, CCL4, CASP1, BCL2A1, CCL3, SAMHD1, SLC2A5, GLRX, HLA-DMB, FGL2, AKR1C3, P2RX7, CLEC2B, TNFSF13B, GPR65, IGSF6, SAMSN1, TMSB4X, CYSLTR1, OLR1, CCL4L2, IFNAR2, ACTR3, ARHGDIB, GNG2, PRR5L, SAMD9L, CTSB, LPXN, HECA	35	33	20	15
VBSR 1	6	0.337	0.337	30	1	NF1	RAVER2, SIPA1L2, NYNRIN, RIMS4, RAB15, AUTS2, CDON, LMO3, PCP4, CACHD1, EFNA5, B3GALT5, SETBP1, AKT3, CLSTN2, HSPA1B, KIAA1147, PI15, TUB, RBFOX2, SRC, TBC1D5, AFAP1, TOB2, BAZ1B, KITLG, PUM1, PKP4, KIAA1324L, ZNF704	35	31	20	15
VBSR 1	207	0.337	0.337	25	1	ELK3	TCN2, ST3GAL4, TNFRSF1A, LGMN, CCL14, WISP2, TSPAN4, SLCO2B1, APOE, PLTP, PLAU, LYVE1, TSPAN7, SGK1, NOSTRIN, THBS1, NAGLU, MMP19, NYNRIN, CA11, CRTAC1, UCHL1, DBNDD2, STRA6, AKT3	35	26	20	15
VBSR 1	211	0.337	0.337	22	2	ZNF664, ZNF770	SLC38A1, MGAT5, CHAMP1, LSM14A, CRKL, UBXN2B, FEM1A, HNRNPF, RPL3, NOLC1, KPNB1, MFAP1, ANP32A, TAF15, DKC1, HNRNPA1, PTPN11, CCT7, CCT6A, APEX1, MYEF2, CCT8	35	24	20	15
VBSR 1	35	0.347	0.347	34	1	BRCA1	PSIP1, RAB39A, PRPH, RAB15, DNAJC6, FAM184A, PEG10, SLC36A4, TMEM179, RUNDC3A, NOL4, UNC13A, GNAZ, BEX1, SCG3, CHGB, SNAP25, SYN1, BEST3, QSER1, CDC25B, ANO9, MED14, RAB11FIP4, TAB3, PATL1, HDGF, LUC7L2, DDX3X, SMC1A, RCOR1, FUBP1, MNS1, HMGN1	35	35	20	15
VBSR 1	106	0.347	0.347	17	1	BRCA1	PSIP1, DNAJC6, SLC36A4, RUNDC3A, NOL4, GNAZ, BEX1, SNAP25, DCDC2, BEST3, QSOX2, QSER1, C22orf46, HDGF, SMC1A, LMLN, MNS1	35	18	20	15
VBSR 1	120	0.347	0.347	23	1	ZEB2	CHST15, SLC43A3, DAB2, LPAR6, LGALS1, RBMS1, ENTPD1, SPG20, STAB1, CYBRD1, ANXA6, MSN, RASGRP3, SOCS3, TGFBI, SULF2, MS4A2, ITGA5, MMP19, CA11, C16orf45, SLC12A4, PLEKHG2	35	24	20	15
VBSR 1	142	0.347	0.347	13	1	ZNF613	HLA-DQA2, SLC16A3, S100A11, ZFP36L2, FAIM2, RAB15, BEX1, ENO2, SCNN1A, DCDC2, NPTX1, NAV2, QSER1	35	14	20	15
VBSR 1	44	0.356	0.356	47	3	SPI1, BATF2, IRF8	TNFRSF1B, GBP2, CHI3L1, CAPG, MYD88, BTN3A3, HLA-F, DOK2, OPTN, CARD16, IL18, ISG20, MLKL, CCL4, TMEM106A, FLT3LG, LAIR1, SIGLEC1, CECR1, CASP1, GALNT6, SLC7A7, BCL2A1, HAPLN3, PYCARD, PSMB10, IL27RA, TMEM150B, SLC17A9, SAMHD1, TYMP, IL2RG, GIMAP1, CTSZ, HLA-DOA, PHF11, TNFSF13B, EPSTI1, GPR183, IGSF6, HCST, OLR1, ARHGDIB, SAMD9L, XAF1, APOBEC3G, LPAR5	35	50	20	15
VBSR 1	79	0.366	0.366	20	1	IRF8	FGL2, PPP3CC, FAS, GPR183, GPR65, SAMSN1, CYSLTR1, CD82, GBP4, GSDMD, DUSP5, CD44, ZFP36L2, LPXN, TRIM34, LRFN5, ABCA5, PLCH2, KSR1, ANO9	35	21	20	15
VBSR 1	172	0.376	0.376	13	2	VEZF1, BRCA1	RAB39A, DNAJC6, BEST3, CBX5, GSK3B, PATL1, HDGF, RNF168, DDX3X, SMC1A, HSP90AA1, USP37, PRR14L	35	15	20	15
VBSR 1	107	0.386	0.386	37	1	NKX2-1	FNDC5, RAB39A, PRPH, LRTM2, FAIM2, RAB15, APLP1, MAP7D2, UNC5A, SRRM3, INA, TMEM179, SEZ6, CELF4, SYT4, TMEM145, UNC13A, PCBP3, SCG3, AP3B2, KCNH6, MAST1, SYN1, NPTX1, SYNGR4, GGT7, CNIH2, SCG5, IL17RB, CDH24, PI15, ZMYM3, TULP3, MED14, NPLOC4, RASL10B, HMGN1	35	38	20	15
VBSR 1	112	0.386	0.386	16	2	SNAPC4, IRF8	FCHSD2, SAMHD1, PPP3CC, TMSB4X, CYSLTR1, GLIPR1, SCPEP1, IFNAR2, ACTR3, OAT, DUSP5, GNA15, B2M, APOL3, ZFP36L2, HECA	35	18	20	15
VBSR 1	129	0.396	0.396	10	2	NFIC, SSRP1	PSIP1, HECA, RAB11FIP4, RTN3, SRSF1, TAF15, NARS, TAPT1, WASF1, RPL30	35	12	20	15
VBSR 1	127	0.406	0.406	15	1	SNAPC4	APOL4, HEXA, BLVRA, ASAH1, BCAT1, GNA15, MS4A2, TCEAL2, KIT, REEP2, LMO3, FUT8, RGAG4, ORMDL3, CNPPD1	35	16	20	15
VBSR 1	186	0.426	0.426	18	2	CASZ1, SSRP1	CACNA2D2, PLEKHG4B, SPTBN4, BRD3, DNAJC14, RBM15B, BTBD9, GPR107, GANAB, MLEC, STK35, DGCR2, CBFA2T2, FAM129B, FARP1, ACLY, MAP3K9, TBC1D16	35	20	20	15
VBSR 1	179	0.455	0.455	11	1	BCL6B	ST3GAL4, EGFL6, NYNRIN, DNER, CRMP1, UNC5A, GPR173, DOK6, HSPA2, APP, AFAP1	35	12	20	15
VBSR 1	84	0.485	0.485	44	2	ZEB2, EP300	TCN2, SUSD5, DAB2, PDLIM2, MSR1, PAPSS2, NNMT, CMKLR1, KCTD12, IFI27L2, ICAM2, RAB31, VSIG4, TSPAN4, MS4A4A, FCGRT, FPR3, LGALS1, LEPR, CPA3, MDFIC, GIMAP8, HGF, ST6GALNAC6, AKR1C3, MRC1, ENTPD1, C10orf128, LIPA, TMSB4X, GPR34, ISCU, CYBRD1, CNRIP1, MAPRE2, MS4A2, MMP19, FEZ1, CA11, C16orf45, TUBA1A, CDH2, DBNDD2, TRAM2	35	46	20	15
VBSR 1	62	0.515	0.515	21	1	ZEB2	CHST15, SLC43A3, FAM198A, DAB2, GIMAP4, RAB31, ARMCX1, LGALS1, GIMAP8, ENTPD1, SPG20, SLFN11, ANXA6, RASA3, MSN, RASGRP3, PSAP, CORO1C, ANXA2, C16orf45, TUBA1A	35	22	20	15
VBSR 1	27	0.525	0.525	29	1	SPI1	EFHD2, CHI3L1, CMTM7, TWF2, TBC1D2, LSP1, ALDH3B1, MLKL, CD300C, CNN2, FXYD5, RAB4B, PLAUR, APOBEC3C, ORAI1, CYBA, TNFSF13, FTL, MX2, RENBP, RHOG, NTAN1, SPHK1, CTSZ, PLBD1, OLR1, MATK, KSR1, AGPAT4	35	30	20	15
VBSR 1	58	0.525	0.525	14	1	IRF8	DNASE1L3, IL21R, SLC2A5, TRAFD1, GPR65, CETP, ACTR3, MFNG, CD44, TRIM34, LITAF, ABCA5, ANO9, TERF2IP	35	15	20	15
VBSR 1	77	0.525	0.525	80	1	VEZF1	LIPM, WIPI1, C10orf11, CACNA2D2, SYT13, FAM161B, NNAT, FAIM2, FAM57B, APLP1, MAP7D2, DNER, SCD5, PLEKHG4B, AUTS2, CACNA1B, KCNMA1, FADS2, RIMBP2, KCNH6, BTBD3, FGF12, FSTL4, RPS6KL1, BTBD11, GNG4, QSER1, TMEM63C, CUEDC1, XYLT1, THEG, PER3, SETBP1, SPTBN4, AKT3, FAM168B, TSPYL4, PI15, TUB, RBFOX2, WBP11, ATXN1L, EPN2, NBR1, BECN1, SF3A1, POLDIP3, SYTL4, NIPAL3, SLC39A7, RGP1, GPR107, TSTD2, CEP89, PACSIN2, UNC119B, RFFL, PGPEP1, MED14, AFAP1, SLC22A23, CITED2, ATG13, TRIM14, FAM129B, ACLY, NPLOC4, TMEM184B, TBC1D16, SCRN1, EIF4G2, DDX3X, KHNYN, PAFAH1B1, KRBA2, ACTG1, PHLPP1, CAPRIN1, KLHL11, TRIM37	35	81	20	15
VBSR 1	198	0.525	0.525	23	1	VEZF1	SCD5, FADS2, GNG4, XYLT1, PER3, SETBP1, CTDSP2, ATXN1L, NBR1, SF3A1, POLDIP3, SYTL4, BSDC1, PACSIN2, RFFL, ATG13, TRIM14, SCRN1, EIF4G2, DDX3X, KHNYN, PAFAH1B1, ACTG1	35	24	20	15
VBSR 1	32	0.535	0.535	13	2	SPI1, ZNF653	ADORA3, MS4A4A, CD163, MFSD1, MRC1, TLR7, GPR34, CYSLTR1, GAS7, PRR5L, TRIM21, EFNA5, HECA	35	15	20	15
VBSR 1	146	0.535	0.535	14	1	SSRP1	LIPM, RAB4B, PDLIM2, RNASEK, MPDU1, RBP7, ITM2A, ITM2B, RB1, CYBRD1, SLC25A20, PSME2, NAGLU, ABCA5	35	15	20	15
VBSR 1	48	0.545	0.545	17	1	BATF2	GALM, OASL, EPB41L3, BIRC7, TMEM102, CCL18, SIGLEC8, CCL8, C10orf11, HMGN5, IFI44L, PSME2, IL4I1, FAM184A, SCNN1A, DCDC2, WFDC2	35	18	20	15
VBSR 1	185	0.545	0.545	9	1	FEZF1	HLA-DQA2, TNIK, SCGB2A1, PRKCA, KRT20, NPTX1, SYNGR4, B3GALT5, NUB1	35	10	20	15
VBSR 1	19	0.554	0.554	30	3	SPI1, ELK3, NFIC	DOK1, CCRL2, DOK2, ANPEP, SLC7A7, TMEM150B, S100A4, NAGK, RASSF1, LY86, RNASE6, MILR1, GMFG, MS4A6A, GPR68, TRPV2, GLRX, PPP3CC, RCBTB2, MYL12A, HCST, CD33, TMSB4X, CLIC2, CLEC4A, RNASEH2B, SIGLEC7, ACTR3, OAT, MFNG	35	33	20	15
VBSR 1	33	0.554	0.554	10	1	BRCA1	C17orf49, RNASEK, NAGLU, C16orf45, CRMP1, UNC5A, UCHL1, USP11, SLIT1, RNF187	35	11	20	15
VBSR 1	162	0.564	0.564	11	1	FEZF1	HLA-DQA2, RAVER2, TNIK, SCGB2A1, PRKCA, KRT20, CMIP, NPTX1, SYNGR4, PLEKHG5, NUB1	35	12	20	15
VBSR 1	204	0.574	0.574	36	1	NKX2-1	RAB39A, PRPH, LRTM2, FAIM2, APLP1, MAP7D2, DNER, SRRM3, INA, TMEM179, RUNDC3A, SEZ6, CELF4, TMEM145, UNC13A, PCBP3, SCNN1A, ATP8A2, SHISA2, SCG3, AP3B2, KCNH6, MAST1, SNAP25, SYN1, GGT7, QSER1, CNIH2, DISP2, CDH24, PTTG1IP, CLCN4, NPLOC4, PHLPP1, PLCB4, RASL10B	35	37	20	15
VBSR 1	15	0.584	0.584	30	1	ZEB2	OPTN, CHST15, SLC43A3, TYMP, LXN, DAB2, LDHB, RBMS1, ENTPD1, GPR183, SPG20, ANXA6, RASA3, MSN, SOCS3, CORO1C, HLA-A, CD44, ANXA2, XAF1, THBS1, MMP19, PRPH, CA11, PLEKHG5, NAV2, KSR1, GGT7, SLC12A4, PLEKHG2	35	31	20	15
VBSR 1	47	0.584	0.584	26	1	SPI1	EFHD2, CMTM7, TBC1D2, LSP1, ALDH3B1, UCP2, CD300C, RAB4B, IL4R, CYBA, TNFSF13, TRAPPC1, FTL, RHOG, NTAN1, C17orf49, DERL3, RNASEK, UPP1, PLBD1, ISCU, GAS7, CLDN9, AGPAT4, CDC25B, RNF187	35	27	20	15
VBSR 1	87	0.594	0.594	29	1	NF1	RAVER2, SIPA1L2, NNAT, EPHA7, CDON, SYT1, KCNMA1, NRXN3, SNAP25, BTBD3, EFNA5, MGAT5, FAM168B, DCAF16, HSPA1B, KIAA1147, PI15, TUB, RBFOX2, SRC, TBC1D5, UBFD1, RLIM, TOB2, KITLG, PKP4, WDR35, KIAA1324L, ZNF704	35	30	20	15
VBSR 1	54	0.604	0.604	5	2	SNAPC4, ZEB2	RBMS1, KSR1, SLC12A4, QSOX2, PLEKHG2	35	7	20	15
VBSR 1	210	0.604	0.604	31	1	CASZ1	CACNA2D2, RBM24, MPP2, NNAT, RIMS4, CRMP1, PLEKHG4B, UNC5A, BRSK1, BTBD3, FSTL4, RTN4RL2, USP11, PLCH2, BTBD11, CUEDC1, IL17RB, SPTBN4, CLSTN2, PI15, ZMIZ1, TUB, NT5DC3, NIPAL3, CEP89, DGCR2, SLC22A23, CBFA2T2, OTUD7B, FAM129B, TMEM184B	35	32	20	15
VBSR 1	13	0.614	0.614	36	3	SPI1, ZNF653, ZBED2	GBP2, FCGR3A, CAPG, BTN3A3, TRIM22, FCHSD2, IL18, TMEM106A, CASP4, CASP1, CCL3, MS4A7, CD163, C3AR1, MFSD1, HLA-DRA, HLA-DOA, FGL2, MRC1, P2RX7, IGSF6, SAMSN1, TLR7, GPR34, CYSLTR1, MPEG1, OLR1, SCPEP1, SLFN11, CCL3L3, PRR5L, HLA-DRB5, SAMD9L, CTSB, TRIM21, B2M	35	39	20	15
VBSR 1	67	0.614	0.614	37	1	ZEB2	CHST15, MX2, FAM198A, LPAR6, TAX1BP3, LGALS1, RBMS1, CPA3, ENTPD1, RCBTB2, SPG20, SLFN11, CYBRD1, ANXA6, MSN, CPNE2, ANXA1, SOCS3, PSAP, ANXA2, SULF2, MS4A2, ITGA5, MMP19, SIPA1L2, RBM24, NYNRIN, C16orf45, KIT, CACHD1, NELL1, SLC12A4, PLEKHG2, ZMIZ1, SRC, TRAM2, CIRBP	35	38	20	15
VBSR 1	155	0.614	0.614	23	1	ZEB2	CHST15, DAB2, KCTD12, RBMS1, ENTPD1, RCBTB2, SPG20, SLFN11, CYBRD1, ANXA6, RASA3, RASGRP3, ANXA1, SOCS3, PSAP, CORO1C, ANXA2, MS4A2, TRIM34, MMP19, SLC12A4, PLEKHG2, CIRBP	35	24	20	15
VBSR 1	124	0.624	0.624	37	1	SPI1	TNFRSF1B, EFHD2, CHI3L1, DOK1, CMTM7, MYD88, DOK2, TBC1D2, LSP1, ALDH3B1, UCP2, CD300C, FLT3LG, LAIR1, ORAI1, CYBA, IL27RA, FTL, TYMP, NAGK, RHOG, MILR1, SPHK1, BAX, DERL3, SEMA7A, GABARAP, ACP5, PLBD1, EMILIN2, CD209, WIPI1, GNAI2, GAS7, FABP7, KIF26A, AGPAT4	35	38	20	15
VBSR 1	174	0.624	0.624	7	1	ZNF770	PSME2, NAGLU, CMIP, UCHL1, PLEKHG5, SLC12A4, CUEDC1	35	8	20	15
VBSR 1	45	0.634	0.634	9	1	FEZF1	HLA-DQA2, EGFL6, TNIK, SCGB2A1, PRKCA, KRT20, NPTX1, SYNGR4, NUB1	35	10	20	15
VBSR 1	189	0.634	0.634	8	1	ZNF653	APOL4, MRC1, CD209, BLVRA, BCAT1, PSIP1, FUT8, EFNA5	35	9	20	15
VBSR 1	89	0.653	0.653	34	1	VEZF1	PSAP, GNA15, FAIM2, PLEKHG4B, AUTS2, FADS2, PLCH2, NAV2, BTBD11, GNG4, QSER1, XYLT1, THEG, PER3, SETBP1, RNF24, ATXN1L, EPN2, NBR1, BECN1, SF3A1, POLDIP3, BSDC1, PACSIN2, CITED2, ATG13, CIRBP, FAM129B, SCRN1, EIF4G2, KHNYN, PAFAH1B1, KRBA2, ACTG1	35	35	20	15
VBSR 1	111	0.653	0.653	22	1	NF1	RAVER2, AUTS2, LMO3, PCP4, NRXN3, TBC1D24, CACHD1, EFNA5, B3GALT5, SETBP1, MGAT5, HSPA1B, KIAA1147, RBFOX2, SRC, TBC1D5, DUSP16, TOB2, KITLG, PUM1, PKP4, ZNF704	35	23	20	15
VBSR 1	164	0.653	0.653	10	2	IRF8, SSRP1	RAB4B, FCGRT, PPP3CC, PDE1B, PHF11, ITM2B, RNASEH2B, PSME2, XAF1, NAGLU	35	12	20	15
VBSR 1	101	0.663	0.663	19	1	VEZF1	SCD5, FADS2, BTBD3, NELL1, BTBD11, GNG4, CYSLTR2, NBR1, NIPAL3, PACSIN2, RFFL, CITED2, ATG13, SCRN1, EIF4G2, KHNYN, PAFAH1B1, ACTG1, KLHL11	35	20	20	15
VBSR 1	49	0.673	0.673	27	1	VEZF1	FNDC5, SYT13, MPP2, TCEAL2, AUTS2, NELL1, APP, GNG4, QSER1, CUEDC1, TSPYL4, WBP11, CYSLTR2, ATXN1L, SF3A1, RFFL, AFAP1, CITED2, ATG13, TRIM14, SCRN1, EIF4G2, KHNYN, KRBA2, ACTG1, TANC2, KLHL11	35	28	20	15
VBSR 1	72	0.673	0.673	20	1	SPI1	TWF2, LSP1, UCP2, FXYD5, RAB4B, CYBA, RENBP, RHOG, NTAN1, SPHK1, DERL3, NPC2, RNASEK, APOE, ACP5, STXBP5L, BEX2, FAM155A, USP11, GGT7	35	21	20	15
VBSR 1	123	0.673	0.673	34	1	ZEB2	OPTN, CHST15, SLC43A3, IL4R, FAM198A, LPAR6, LGALS1, RBMS1, FAS, ENTPD1, RCBTB2, SPG20, SLFN11, OAT, ANXA6, RASA3, MSN, SOCS3, TGFBI, CORO1C, ANXA2, MMP19, CA11, C16orf45, KCNMA1, GPR173, CACHD1, PLEKHG5, NELL1, TUBA1A, KSR1, SLC12A4, PLEKHG2, TRAM2	35	35	20	15
VBSR 1	163	0.673	0.673	33	1	VEZF1	SYT13, SCD5, PLEKHG4B, AUTS2, FADS2, TIAM1, BTBD11, GNG4, XYLT1, THEG, PER3, SETBP1, HSPA1B, TSPYL4, ZMIZ1, TUB, RBFOX2, WBP11, ATXN1L, NBR1, SF3A1, RGP1, PACSIN2, RFFL, INO80D, CITED2, ATG13, EIF4G2, DDX3X, KHNYN, PAFAH1B1, ACTG1, TANC2	35	34	20	15
VBSR 1	40	0.683	0.683	8	2	CASZ1, NF1	CACNA2D2, PLEKHG4B, SPTBN4, BRD3, DGCR2, CBFA2T2, FAM129B, TOB2	35	10	20	15
VBSR 1	34	0.693	0.693	22	1	BATF2	KCNJ5, OASL, HS3ST2, VMO1, BIRC7, CCL18, SLC16A3, SIGLEC8, RAB42, WISP2, DRAM1, PSME1, PSME2, IL4I1, FABP7, KRT20, ENO2, SCNN1A, DCDC2, WFDC2, GGT7, SCG5	35	23	20	15
VBSR 1	184	0.693	0.693	20	1	SOX11	C10orf11, LRFN5, FAM161B, MPP2, LRTM2, CLDN9, STXBP5L, EPHA7, PELI2, BEX2, BRSK1, SYP, RPS6KL1, USP11, PLCH2, MYT1, TUBB3, SLIT1, RNF187, KRBA2	35	21	20	15
VBSR 1	208	0.693	0.693	25	1	SNAPC4	HS3ST2, APOL4, HEXA, TRAFD1, BLVRA, BCAT1, GNA15, FNDC5, TCEAL2, PRKCA, KIT, REEP2, SYT1, FUT8, C14orf132, BACE1, DCDC2, APP, FAM168B, CSTF2T, ORMDL3, AFAP1, PLCXD3, CITED2, KBTBD11	35	26	20	15
VBSR 1	108	0.713	0.713	25	1	SPI1	EFHD2, CMTM7, TWF2, TBC1D2, LSP1, CD300C, CNN2, RAB4B, EMP3, LAIR1, CYBA, RENBP, NAGK, GIMAP1, GLIPR2, RHOG, NTAN1, DERL3, GPR68, FCGRT, PLBD1, GADD45B, MATK, GNAI2, RASA3	35	26	20	15
VBSR 1	197	0.713	0.713	7	1	FEZF1	TMEM102, TNIK, SCGB2A1, KRT20, CMIP, NPTX1, SYNGR4	35	8	20	15
VBSR 1	200	0.713	0.713	33	1	ZEB2	CHST15, TRIM22, APOBEC3C, MX2, KCTD12, LPAR6, GPR68, RBMS1, GIMAP8, ENTPD1, RCBTB2, GADD45B, SPG20, SLFN11, STAB1, ANXA6, RASA3, MSN, ANXA1, SOCS3, TGFBI, CORO1C, ANXA2, SULF2, B2M, MS4A2, SIPA1L2, CACHD1, PLEKHG5, SLC12A4, PLEKHG2, TRAM2, CIRBP	35	34	20	15
VBSR 1	86	0.723	0.723	35	2	SPI1, IRF8	TNFRSF1B, EFHD2, GBP2, HLA-F, DOK2, OPTN, TRIM22, UCP2, TMEM106A, FLT3LG, CASP1, BCL2A1, IL4R, PYCARD, IL27RA, TYMP, IL2RG, IL21R, SLC2A5, FGL2, PHF11, EPSTI1, GPR65, HCST, RNASEH2B, CETP, HLA-A, SAMD9L, GSDMD, XAF1, APOBEC3G, LPXN, LPAR5, LITAF, AGPAT4	35	37	20	15
VBSR 1	126	0.723	0.723	22	1	IRF8	TRIM22, TMEM106A, SAMHD1, IL2RG, RASSF1, FGL2, PPP3CC, TRAFD1, GPR183, TMSB4X, GLIPR1, ATF7IP2, SCPEP1, PSAP, GSDMD, CD44, PSME1, LPXN, TRIM34, LITAF, ANO9, TERF2IP	35	23	20	15
VBSR 1	193	0.723	0.723	38	1	ZNF770	MATK, SLC38A1, MGAT5, FAM168B, EIF4B, LSM14A, CRKL, C22orf46, POLDIP3, UBE2H, UBXN2B, FEM1A, UNC119B, PGPEP1, PHF10, HNRNPA3, CNPPD1, FAM53C, HNRNPF, C21orf33, CIRBP, HNRNPH3, MFAP1, ANP32A, FUS, TAF15, NARS, B4GALT5, DKC1, HNRNPA1, PTPN11, KHDRBS1, CCT7, TAPT1, RPL30, CCNJ, HMGB3, ULK2	35	39	20	15
VBSR 1	214	0.723	0.723	9	2	TBX1, BRCA1	FAM198A, SUSD5, NPC2, CPA3, MFSD1, ITM2B, CYBRD1, IFI35, C16orf45	35	11	20	15
VBSR 1	182	0.733	0.733	14	1	ZEB2	CHST15, SLC43A3, DAB2, RAB31, RBMS1, GIMAP8, SPG20, ANXA6, MSN, PSAP, TGFBI, CORO1C, CD44, SULF2	35	15	20	15
VBSR 1	145	0.752	0.752	19	1	ZNF629	CACNA2D2, CRMP1, CDON, C14orf132, BACE1, FAM155A, TBC1D24, BTBD3, USP11, RBFOX2, BTBD9, GEMIN4, DGCR2, AFAP1, PLCXD3, OTUD7B, FAM129B, TMEM184B, TTI1	35	20	20	15
VBSR 1	83	0.762	0.762	45	1	SSRP1	EGFL6, CCL8, PSIP1, FAM184A, DCDC2, NPTX1, KIAA1211, CACNB3, SH3BP5L, KHSRP, LSM14A, C22orf46, PHF10, RAB11FIP4, RTN3, HNRNPUL2, CBX1, RALBP1, SRSF1, PATL1, KPNB1, HDGF, NCL, HNRNPH3, ANP32A, FUS, TAF15, B4GALT5, HIRA, HTATSF1, DKC1, CKAP5, HNRNPA1, HNRNPM, EIF2D, MNS1, PSMD11, TSR1, MICAL2, ILF3, WASF1, RPL30, HMGB3, RBMX, CBX2	35	46	20	15
VBSR 1	177	0.772	0.772	6	1	ZBED2	LILRB5, CCL4L2, LAP3, EBI3, FAM184A, QSOX2	35	7	20	15
VBSR 1	91	0.802	0.802	24	1	ZEB2	CHST15, FCHSD2, LDHB, LPAR6, RBMS1, RCBTB2, MYL12A, SPG20, SCPEP1, SLFN11, RB1, SLC37A2, ANXA6, SOCS3, CORO1C, DUSP5, ANXA2, B2M, CACHD1, PLEKHG5, NELL1, SLC12A4, PLEKHG2, ZMIZ1	35	25	20	15
VBSR 1	181	0.812	0.812	13	3	ZNF653, GLI1, ZBED4	SUSD5, PDLIM2, TSPAN4, GPR68, LEPR, CPA3, CYBRD1, CNRIP1, VWA5A, MS4A2, CA11, CRTAC1, LMO3	35	16	20	15
VBSR 1	38	0.822	0.822	21	1	SNAPC4	TMEM102, APOL4, HEXA, EGFL6, TRAFD1, BLVRA, OAT, GNA15, FNDC5, TCEAL2, FAIM2, SRRM3, FUT8, APP, DTNA, MRFAP1, CSTF2T, ORMDL3, CNPPD1, HTATSF1, PAFAH1B1	35	22	20	15
VBSR 1	156	0.832	0.832	15	1	IRF8	OPTN, TRIM22, TMEM106A, TYMP, IL2RG, FAS, GPR183, GSDMD, CD44, TRIM21, ZFP36L2, LITAF, KSR1, WFDC2, ANO9	35	16	20	15
VBSR 1	199	0.842	0.842	46	4	SPI1, IRF8, CASZ1, INSM1	TNFRSF1B, GBP2, CHI3L1, CAPG, HLA-F, DOK2, FCHSD2, UCP2, CARD16, IL18, ISG20, MLKL, CCL4, TMEM106A, FLT3LG, LAIR1, CASP4, CASP1, BCL2A1, CCL3, IL27RA, SIRPA, IL2RG, CTSZ, SLC2A5, HLA-DRA, FGL2, P2RX7, PHF11, TNFSF13B, EPSTI1, GPR65, IGSF6, HCST, SAMSN1, CYSLTR1, LGALS3, IFNAR2, ACTR3, MFNG, PRR5L, HLA-DRB5, SAMD9L, APOBEC3G, TRIM34, LPAR5	35	50	20	15
VBSR 1	70	0.871	0.871	36	1	SNAPC4	TMEM102, APOL4, HEXA, EGFL6, TRAFD1, GLIPR1, ACTR3, BLVRA, OAT, BCAT1, GNA15, FNDC5, MPP2, PRKCA, MGAT5B, SYT1, LMO3, FUT8, C14orf132, PCP4, CHST8, CDK5R2, APP, MYT1, SLIT1, PTTG1IP, DDX24, TERF2IP, MRFAP1, CSTF2T, ORMDL3, HECA, CNPPD1, PLCXD3, MFAP1, HTATSF1	35	37	20	15
VBSR 1	36	0.881	0.881	25	1	VEZF1	LIPM, SYT13, PLEKHG4B, FADS2, TIAM1, FGF12, XYLT1, THEG, CSDE1, TSPYL4, WBP11, DDX24, ATXN1L, ALKBH5, BECN1, SF3A1, PACSIN2, RFFL, ATG13, TRIM14, SCRN1, EIF4G2, KHNYN, ACTG1, KLHL11	35	26	20	15
