module-method	module-index	orig-pval	revised-pvalue	num-targets	num-regulators	regulator-names	target-names	num-samples	num-genes	num-class1	num-class2
VBSR 1	378	0.119	0.119	24	4	SPI1, IRF8, RFX1, ADNP	DNASE1L3, HLA-DQA2, OPTN, KCNJ5, CCL4, SLC7A7, CCL3, NAGK, HEXA, RBP7, SLC2A5, MRC1, FAS, CCL23, CD33, LILRB5, OLR1, CETP, SCPEP1, EMILIN2, SIGLEC7, CD209, ADA, ANXA1	35	28	20	15
VBSR 1	440	0.119	0.119	8	1	SOX11	GAP43, KIT, ANO4, UCHL1, UBE2QL1, HSPA2, BTBD11, STRA6	35	9	20	15
VBSR 1	445	0.119	0.119	23	4	ZNF770, NF1, BRCA1, ZNF146	RAB11FIP4, SRSF1, SET, NOLC1, KPNB1, NUP205, SPTLC2, NARS, PTPN11, KITLG, RCOR1, HSP90AA1, MED1, FUBP1, RBBP5, AHCTF1, PKP4, USP37, MARCH6, NUP155, KIAA1429, TLK2, AFG3L2	35	27	20	15
VBSR 1	449	0.119	0.119	34	4	NEUROD2, GATA2, POU3F2, NEUROD1	SIPA1L2, NRSN1, SCGB2A1, DNAJC6, PGBD5, MARCH4, PLEKHG4B, UNC5A, SRRM3, PEG10, AMPH, KCNB2, CRTAC1, RUNDC3A, SEZ6, CA10, UNC13A, SYT5, XKR7, PCP4, PCBP3, BEX1, NRXN3, SNAP25, SEZ6L, SYN1, MCOLN3, KIF19, BTBD17, NPTX1, HSPA2, CDK5R2, NAV2, CDH2	35	38	20	15
VBSR 1	544	0.119	0.119	20	3	NEUROD2, ASCL1, NEUROD1	HPCA, SIPA1L2, NRSN1, SLC17A6, LRFN5, LRTM2, ELAVL4, STXBP5L, KCNMB2, AMPH, RALYL, INA, RUNDC3A, SYT5, TCERG1L, CHGA, ELAVL3, SNAP25, CABP7, SCG5	35	23	20	15
VBSR 1	102	0.129	0.129	15	3	ZEB2, EP300, ZNF613	GSTP1, PAPSS2, NNMT, LDHB, IFI27L2, TSPAN4, CRIP1, LGALS1, TSPAN7, SOCS3, TGFBI, BCAT1, CORO1C, MMP19, FEZ1	35	18	20	15
VBSR 1	232	0.129	0.129	7	1	ZFP3	TUB, CYB5D1, DGKE, GEMIN4, METTL16, DHX33, KRBA2	35	8	20	15
VBSR 1	247	0.129	0.129	15	4	RFX1, POU3F3, ZNF629, ZNF146	TGFBRAP1, HGSNAT, PGPEP1, DGCR2, DNAJC5, HEXIM1, KLHL21, TSPAN14, PPME1, RPL4, ATG13, RNF187, TRIM14, TP53I11, TBC1D16	35	19	20	15
VBSR 1	266	0.129	0.129	29	3	NEUROD2, ASCL1, T	SCN3A, MARCH4, STXBP5L, JAKMIP1, RALYL, CACNA1B, INA, SLC36A4, CMIP, RUNDC3A, ADCYAP1, NOL4, SYT4, CACNA1A, SYT5, COX6B2, BEX1, CHGA, TRIM9, AP3B2, GNAO1, MAST1, ELAVL3, CABP7, KIF19, BTBD17, NPTX1, SPTBN4, MPPED1	35	32	20	15
VBSR 1	324	0.129	0.129	13	3	ZEB2, EP300, ZNF613	FCHSD2, ENTPD1, SPG20, ANXA6, MSN, TSPAN7, CPXM1, TGFBI, CORO1C, ITGA5, MMP19, FEZ1, SLC12A4	35	16	20	15
VBSR 1	419	0.129	0.129	33	4	SPI1, ELK3, ZC3H4, NFIC	S100A4, RNASE6, MILR1, ICAM2, RAB31, GMFG, VSIG4, MS4A7, DNAJC15, HEXA, CCNYL1, RBMS1, MFSD1, MDFIC, FABP4, OSTF1, LYVE1, PLBD1, RCBTB2, MYL12A, TMSB4X, GPR34, ITM2A, CLIC2, CLEC4A, LGALS3, EVI2A, ACTR3, CYTL1, ASAH1, ANXA1, SLC25A20, BCAT1	35	37	20	15
VBSR 1	425	0.129	0.129	7	3	BATF2, ZEB2, BCL6B	GIMAP8, WIPI1, SCARF1, ANXA6, MSN, RASGRP3, ITGA5	35	10	20	15
VBSR 1	31	0.139	0.139	12	2	SPI1, BATF2	MYD88, TBC1D2, IFIT3, EPB41L3, PSMB10, TMEM102, LGALS9, IFI30, FTL, TYMP, HLA-A, IL18BP	35	14	20	15
VBSR 1	73	0.139	0.139	16	4	NR1H3, ZNF613, ZNF664, NF1	AKT3, NT5DC3, FNBP1L, RLIM, SUDS3, SBNO1, NAF1, NOLC1, NARS, AVL9, RABGAP1, TRAF3IP1, TRIM24, ZNF704, URI1, ULK2	35	20	20	15
VBSR 1	79	0.139	0.139	3	1	GATA2	PI15, RALBP1, OTUD7B	35	4	20	15
VBSR 1	143	0.139	0.139	18	3	VEZF1, ADNP, SMARCC1	LRFN5, SLC38A1, BTBD3, PGAP1, CSDE1, FNBP1L, TSTD2, EIF4G2, PUM1, RSF1, KRBA2, SMURF2, ACTG1, CAPRIN1, KLHL11, TRIM24, ZNF704, MSI2	35	21	20	15
VBSR 1	253	0.139	0.139	16	2	BATF2, ELK3	GALM, IFI27, HLA-DQB1, PLAU, IFI44L, LAP3, CXCL9, HLA-DRB5, SGK1, WARS, IFI35, ICAM1, APOL1, APOL3, NOSTRIN, TRIM34	35	18	20	15
VBSR 1	274	0.139	0.139	33	4	SPI1, ELK3, ZC3H4, ZNF653	ADORA3, LY86, MSR1, RNASE6, RNASE1, ICAM2, RAB31, MS4A4A, MS4A7, FOLR2, DNAJC15, LPAR6, NPC2, SELE, CCNYL1, CPA3, MFSD1, MDFIC, LIPA, DRAM1, RCBTB2, SLFN12, MYL12A, TLR7, GPR34, ITM2A, ITM2B, SPG20, SLC9A9, CYTL1, ASAH1, RB1, BCAT1	35	37	20	15
VBSR 1	289	0.139	0.139	12	2	BATF2, ELK3	IFI27, EGFL6, PRR5L, IFI44L, GBP4, LAP3, CXCL9, PSME2, WARS, BST2, APOL1, LPAR5	35	14	20	15
VBSR 1	319	0.139	0.139	17	4	SPI1, ELK3, ZC3H4, ZNF541	ICAM2, DNAJC15, LPAR6, SELE, CCNYL1, RBMS1, CPA3, MDFIC, PHF11, RCBTB2, GPR34, ITM2A, ITM2B, CYTL1, ASAH1, RB1, BCAT1	35	21	20	15
VBSR 1	388	0.139	0.139	12	3	ZNF613, THRA, ZNF770	SLC23A2, CLCN4, TERF2IP, ZADH2, UBE2H, BCL2L2, SERINC3, TAB3, CNPPD1, FAM53C, KBTBD11, RPL4	35	15	20	15
VBSR 1	389	0.139	0.139	4	2	ELK3, BCL6B	LGMN, STARD8, PECAM1, CPNE2	35	6	20	15
VBSR 1	391	0.139	0.139	28	2	NEUROD2, ASCL1	ELAVL4, MARCH4, STXBP5L, JAKMIP1, GRM4, RALYL, INA, LMO3, ADCYAP1, NOL4, SYT4, CACNA1A, SYT5, COX6B2, SULT4A1, BEX1, CHGA, TRIM9, ATCAY, MAST1, ELAVL3, SNAP25, CABP7, KIF19, BTBD17, NPTX1, PSD, MPPED1	35	30	20	15
VBSR 1	405	0.139	0.139	19	5	SPI1, EP300, ELK3, POU3F2, NEUROD1	TWF2, DNASE1L3, CHST15, SLC43A3, UCP2, HS3ST2, CYBA, SLC16A3, SLC17A9, RASSF1, KCTD12, NTAN1, COTL1, APOE, LMO2, GNAI2, GNG2, MAPRE2, SULF2	35	24	20	15
VBSR 1	479	0.139	0.139	21	6	SPI1, IRF8, ELK3, RFX1, TBX1, ZNF770	FCGR3A, MS4A6A, CD163, C3AR1, MFSD1, FGL2, OSTF1, MRC1, LYVE1, TRAFD1, SLFN12, SAMSN1, TLR7, TMSB4X, CYSLTR1, MPEG1, SCPEP1, ACTR3, BLVRA, ASAH1, SLC25A20	35	27	20	15
VBSR 1	484	0.139	0.139	10	2	SPI1, SMARCC1	EPHA7, CDON, MAP3K9, WDR35, KIAA1324L, PLCB4, TRAF3IP1, ZNF704, IFT81, MYEF2	35	12	20	15
VBSR 1	26	0.149	0.149	18	1	NEUROD2	RBM24, ARC, FRMD3, SLC17A6, SCN3B, FAM161B, TMOD2, ISLR2, NTN3, ABCA5, RBFOX3, SLC8A2, CLDN9, ADAM11, DUSP15, C2CD4C, DDHD1, LRRC10B	35	19	20	15
VBSR 1	221	0.149	0.149	24	3	GATA2, SOX11, T	GAP43, TMEM108, KIT, PLEKHG4B, NOVA1, SULT4A1, STK33, ENO2, BRSK1, MCOLN3, UBE2QL1, C1QL1, PRODH, HSPA2, KIF26A, PLEKHG5, NAV2, TUBA1A, DBNDD2, STRA6, KCNH3, PER3, IL17RB, PLEKHG2	35	27	20	15
VBSR 1	260	0.149	0.149	3	2	SPI1, ZBED2	FAS, EBI3, LPAR5	35	5	20	15
VBSR 1	280	0.149	0.149	27	2	NEUROD2, ASCL1	CLDN9, ELAVL4, STXBP5L, KCNMB2, JAKMIP1, GRM4, RALYL, INA, SLC36A4, CMIP, NOL4, SYT5, COX6B2, SULT4A1, TCERG1L, ANO4, ATP8A2, CHGA, ELAVL3, CABP7, SYP, UCHL1, PSD, CORO2B, SCG5, SPTBN4, PLEKHG2	35	29	20	15
VBSR 1	300	0.149	0.149	48	4	NEUROD2, POU3F2, T, NEUROD1	NRSN1, NNAT, PGBD5, SCN3A, MARCH4, DNER, KIT, PLEKHG4B, PCSK1, SRRM3, PEG10, AMPH, KCNB2, LMO3, WSCD1, RUNDC3A, SEZ6, CA10, ADCYAP1, SYT4, CACNA1A, UNC13A, XKR7, PCP4, RIMBP2, TRIM9, SCG3, AP3B2, CHGB, SNAP25, SEZ6L, SYN1, MCOLN3, BTBD17, NPTX1, DOK6, KIF26A, RTBDN, CDK5R2, NAV2, NELL1, BEST3, CDH2, WFDC2, NCAM1, PGAP1, KCNH3, CHN2	35	52	20	15
VBSR 1	344	0.149	0.149	14	4	GLI1, BCL6B, NEUROD2, ZNF613	EPB41L3, MAPRE2, FEZ1, NYNRIN, C16orf45, LY6H, TUBA1A, SEMA6D, CDH2, DBNDD2, APP, CORO2B, SLC12A4, PLEKHG2	35	18	20	15
VBSR 1	349	0.149	0.149	3	1	VEZF1	SCRN1, EIF4G2, ACTG1	35	4	20	15
VBSR 1	411	0.149	0.149	8	1	ZFP3	FAM161B, CHAMP1, CYB5D1, DGKE, GEMIN4, METTL16, TSR1, DHX33	35	9	20	15
VBSR 1	451	0.149	0.149	4	2	GATA2, ZNF770	PI15, RALBP1, FAM53C, CIRBP	35	6	20	15
VBSR 1	3	0.158	0.158	5	1	ELK3	ADPRH, SUSD5, WISP2, ITM2A, NOSTRIN	35	6	20	15
VBSR 1	76	0.158	0.158	20	4	SPI1, CASZ1, BCL6B, NFIC	DOK1, CCRL2, CD300C, TYROBP, HMOX1, CYBA, S100A4, NTAN1, MILR1, CCL14, GMFG, SEMA7A, GNGT2, RBP7, CD33, CLEC4A, CYTL1, LMO2, MFNG, GNG2	35	24	20	15
VBSR 1	105	0.158	0.158	16	4	SNAPC4, SPI1, ONECUT1, ZNF613	CHI3L1, DNASE1L3, OPTN, IFITM2, SLC43A3, FCHSD2, UCP2, ANPEP, GALNT6, SIRPA, SLC17A9, LEPR, LYVE1, PDK4, MAPRE2, SULF2	35	20	20	15
VBSR 1	117	0.158	0.158	14	3	ZEB2, EP300, BRCA1	PDLIM2, RILPL2, ARMCX1, LPAR6, TAX1BP3, CCNYL1, ST6GALNAC6, PHF11, RCBTB2, GADD45B, ITM2A, ITM2B, ISCU, CYBRD1	35	17	20	15
VBSR 1	153	0.158	0.158	20	3	ZEB2, EP300, ZNF613	GPX7, LDHB, IFI27L2, RAB31, TSPAN4, CRIP1, LGALS1, RBMS1, SPG20, ANXA6, ST3GAL2, TSPAN7, CPXM1, TGFBI, CORO1C, MAPRE2, MMP19, FEZ1, CORO2B, AGPAT4	35	23	20	15
VBSR 1	202	0.158	0.158	17	2	SPI1, ELK3	CMTM7, CHST15, CD4, TMEM106A, CNN2, IL4R, LAPTM5, GIMAP4, TNFRSF1A, GPR68, PLEKHO2, SEMA7A, FCGRT, SH3KBP1, SPG20, GNAI2, GAS7	35	19	20	15
VBSR 1	205	0.158	0.158	22	4	SPI1, BATF2, IRF8, RFX1	FCGR3A, CAPG, TRIM22, KCNJ5, CCL4, LILRB4, SIGLEC1, CASP1, SLC7A7, CCL3, TMEM150B, SIRPA, SAMHD1, IL2RG, NAGK, C3AR1, MRC1, EPSTI1, LILRB5, OLR1, SIGLEC7, APOBEC3G	35	26	20	15
VBSR 1	246	0.158	0.158	16	3	POU3F2, T, POU3F3	NMNAT2, CYP26B1, MPP2, PCDH20, NDRG4, MGAT5B, TMEM145, SCN8A, ATCAY, FSTL4, CCDC151, GRIN2C, SYNGR4, RTBDN, DSCAML1, SETBP1	35	19	20	15
VBSR 1	259	0.158	0.158	21	3	SPI1, IRF8, RFX1	FCGR3A, CCL4, SIGLEC1, SLC7A7, CCL3, NAGK, MS4A6A, CD163, C3AR1, SLC2A5, MRC1, TRAFD1, GPR183, IGSF6, SAMSN1, MPEG1, OLR1, SCPEP1, EMILIN2, SIGLEC7, BLVRA	35	24	20	15
VBSR 1	467	0.158	0.158	25	5	SPI1, EP300, ELK3, ZNF653, T	ADPRH, CMKLR1, KCTD12, RNASE1, LGMN, ARMCX1, DNAJC15, LPAR6, NPC2, TAX1BP3, FPR3, CPA3, MDFIC, ST6GALNAC6, PLAU, DRAM1, PHF11, GPR34, ITM2A, ANKRD22, ITM2B, SLC9A9, PECAM1, CYBRD1, IFI44	35	30	20	15
VBSR 1	473	0.158	0.158	14	3	ELK3, NR1H3, ZNF613	VMO1, TCN2, CD40, VAMP5, PAPSS2, NNMT, CCL14, CRIP1, PLTP, SELE, DUSP5, ANXA2, NOSTRIN, MMP19	35	17	20	15
VBSR 1	23	0.168	0.168	4	4	SNAPC4, NR1H3, NFIC, ZNF146	QSOX2, MARCH6, ZNF850, CCNJ	35	8	20	15
VBSR 1	169	0.168	0.168	8	2	BATF2, NR1H3	GALM, IFI27, TMEM102, WARS, XAF1, IL18BP, ICAM1, IL4I1	35	10	20	15
VBSR 1	329	0.168	0.168	16	3	SPI1, SMARCC1, SSRP1	EPHA7, SLC7A1, LSM14B, XPO5, MAP3K9, SF3B3, KDM1A, ENO1, WDR35, NUP155, KIAA1324L, ZNF850, TRAF3IP1, STIP1, IFT81, MYEF2	35	19	20	15
VBSR 1	360	0.168	0.168	30	3	NEUROD2, T, POU3F3	HPCA, MYO3B, CYP26B1, NRSN1, FRMD3, SLC17A6, SCN3B, PRPH, RPH3A, ISLR2, SHD, GNG8, SLC8A2, TCEAL2, C1QL4, FAIM2, ADAM11, KRT20, DUSP15, ATP2B3, ELAVL4, GAP43, TMEM108, RNF182, CELF4, PCSK2, PCP4, L1CAM, GRIK5, KIAA1211	35	33	20	15
VBSR 1	538	0.168	0.168	16	4	ADNP, ZNF629, ZNF770, SMARCA1	KIAA1147, LEO1, SLC23A2, STAU1, CBX5, MTMR1, FNBP1L, GSK3B, GOSR1, SERINC3, MED14, RLIM, PHF10, RPRD1B, TAB3, NAF1	35	20	20	15
VBSR 1	557	0.168	0.168	5	2	BRCA1, ZNF146	BCL2L2, UBE2G2, PGPEP1, HEXIM1, CIRBP	35	7	20	15
VBSR 1	187	0.178	0.178	30	7	ZNF653, VEZF1, ZNF613, ZBED4, ZNF664, THRA, GTF2F1	TXLNA, IFFO2, CSDE1, TUB, TRIM44, SIK2, DNAJC14, DCAF7, TRIM25, CALM3, WBP11, CS, ATXN1L, SOCS7, NBR1, USP22, BECN1, POLDIP3, LDOC1L, NIPAL3, TGFBRAP1, GSK3B, RNF4, PDPK1, POFUT1, SUDS3, NAF1, ACLY, CAPRIN1, ULK2	35	37	20	15
VBSR 1	216	0.178	0.178	3	3	IRF8, ZNF653, BRCA1	HSP90AA1, MNS1, IFT81	35	6	20	15
VBSR 1	273	0.178	0.178	31	6	SPI1, EP300, ELK3, THRA, MAFG, NF1	CMTM7, TWF2, RAB4B, TRAPPC1, ADPRH, RASSF1, GIMAP1, PDLIM2, RHOG, RILPL2, CMTM3, NTAN1, COTL1, C17orf49, SPHK1, CCL14, BAX, DERL3, SH3BGRL, RNASEK, GABARAP, FCGRT, CTSZ, ST6GALNAC6, GADD45B, LMO2, ISCU, PECAM1, CYBRD1, ST3GAL2, ZFP36L2	35	37	20	15
VBSR 1	332	0.178	0.178	5	3	GATA2, POU3F3, ZNF770	DDI2, CNPPD1, FAM53C, TXNDC5, DUSP16	35	8	20	15
VBSR 1	381	0.178	0.178	8	5	IRF8, ZBED2, SOX11, ZNF664, ZBTB12	RAB35, CNPPD1, TXNDC5, CIRBP, RPL3, EIF2D, AFG3L2, RPL30	35	13	20	15
VBSR 1	540	0.178	0.178	13	5	SNAPC4, GLI1, VEZF1, ZNF613, SMARCC1	BRD3, TSTD2, CEP89, WDR31, SLC25A25, CBFA2T2, DROSHA, RABGAP1, NPEPPS, KRBA2, ZNF850, PLCB4, KLHL11	35	18	20	15
VBSR 1	547	0.178	0.178	2	1	SPI1	EPHA7, HDAC1	35	3	20	15
VBSR 1	556	0.178	0.178	9	3	ELK3, SOX11, ZNF764	SUSD5, MFSD1, FAS, SLC9A9, BLVRA, ASAH1, WIPI1, PSAP, CD82	35	12	20	15
VBSR 1	35	0.188	0.188	23	3	SNAPC4, SPI1, ELK3	CMTM7, TWF2, CD68, CNN2, EMP3, APOBEC3C, LAPTM5, CSF1R, GIMAP4, GLIPR2, TNFRSF1A, MILR1, RAB31, GPR68, PLEKHO2, SEMA7A, TRPV2, FCGRT, ACP5, SH3KBP1, SLC37A2, GAS7, LITAF	35	26	20	15
VBSR 1	55	0.188	0.188	3	1	GATA2	PI15, RALBP1, SLC22A23	35	4	20	15
VBSR 1	100	0.188	0.188	37	3	NEUROD2, ASCL1, NEUROD1	SCN3A, MARCH4, KCNMB2, MARCH11, PCSK1, RALYL, INA, LMO3, CA10, ADCYAP1, NOL4, CELF4, CACNA1A, UNC13A, COX6B2, XKR7, TCERG1L, ANO4, RIMBP2, CHGA, TRIM9, SCG3, GNAO1, CHGB, SNAP25, CABP7, SYP, KIF19, TUBA1A, BEST3, SHF, PSD, KCNH3, SCG5, CHN2, SPTBN4, MPPED1	35	40	20	15
VBSR 1	152	0.188	0.188	5	2	RFX1, ZBTB12	PSMC5, HNRNPH3, ANP32A, FUS, TAF15	35	7	20	15
VBSR 1	257	0.188	0.188	34	3	NEUROD2, T, POU3F3	HPCA, MYO3B, TNIK, FRMD3, SLC17A6, SCN3B, PRPH, SLC16A7, RPH3A, ISLR2, CBLN2, SHD, GNG8, SLC8A2, TCEAL2, C1QL4, FAIM2, PCDH8, AKAP6, ADAM11, KRT20, DUSP15, ATP2B3, ELAVL4, GAP43, TMEM108, RNF182, FUT8, CELF4, PCSK2, L1CAM, GRIK5, DDHD1, SEMA6D	35	37	20	15
VBSR 1	281	0.188	0.188	21	2	SPI1, BATF2	CARD16, ISG20, HS3ST2, MLKL, FXYD5, FLT3LG, PLAUR, SIGLEC1, APOBEC3C, PYCARD, PSMB10, TNFSF13, LGALS9, IFI30, TMEM150B, SIRPA, TYMP, IL2RG, RENBP, SAMD9L, XAF1	35	23	20	15
VBSR 1	422	0.188	0.188	6	1	ASCL1	SCN3A, TCERG1L, EFNA5, SCG5, THEG, CHN2	35	7	20	15
VBSR 1	460	0.188	0.188	36	4	SPI1, IRF8, ZC3H4, ZBED2	CCRL2, DOK2, IL18, ISG20, CCL4, LILRB4, LAIR1, SIGLEC1, CASP4, CASP1, BCL2A1, CCL18, CCL3, SAMHD1, LY86, LY96, GNGT2, SLC2A5, GLRX, UPP1, CLEC2B, TNFSF13B, EPSTI1, GPR183, GPR65, IGSF6, HCST, CTSC, OLR1, RNASEH2B, CCL8, CCL4L2, EVI2A, CCL3L3, SIGLEC7, APOBEC3G	35	40	20	15
VBSR 1	481	0.188	0.188	8	2	SPI1, BATF2	IFIT3, HS3ST2, TMEM102, IFI44L, HLA-A, IFITM1, IL18BP, BST2	35	10	20	15
VBSR 1	343	0.198	0.198	34	3	NEUROD2, ASCL1, INSM1	LRFN5, MARCH4, STXBP5L, UNC5A, MARCH11, RALYL, INA, SLC36A4, LMO3, CA10, ADCYAP1, NOL4, SYT4, SYT5, COX6B2, XKR7, CHGA, SCG3, GNAO1, ELAVL3, SNAP25, NAPB, STMN3, CABP7, SYP, BTBD17, NPTX1, DOK6, CDK5R2, EFNA5, QSOX2, SCG5, DTNA, SPTBN4	35	37	20	15
VBSR 1	392	0.198	0.198	25	2	SPI1, ELK3	CMTM7, CD4, CNN2, EMP3, SIRPA, RENBP, DAB2, CSF1R, GIMAP4, GIMAP1, GLIPR2, TNFRSF1A, ABI3, GPR68, PLEKHO2, SEMA7A, FCGRT, ACP5, SH3KBP1, CPA3, ARHGDIB, SLC37A2, ST3GAL2, SPNS2, GAS7	35	27	20	15
VBSR 1	428	0.198	0.198	21	3	SMARCC1, ZNF629, ZNF770	MGAT5, KIAA1147, SIK2, DNAJC14, CCNK, H1F0, TMEM164, CBX5, NBR1, LSM14B, CRKL, YWHAG, CSTF2T, PRPF19, ATXN7L3B, GOSR1, POFUT1, UBFD1, KIF3B, RLIM, TMED8	35	24	20	15
VBSR 1	519	0.198	0.198	16	5	ZEB2, EP300, ELK3, MAFG, BRCA1	ADPRH, PDLIM2, RILPL2, KCTD12, ARMCX1, LPAR6, CCNYL1, RBMS1, CPA3, ST6GALNAC6, RCBTB2, GADD45B, ITM2B, ISCU, CYBRD1, TERF2IP	35	21	20	15
VBSR 1	524	0.198	0.198	10	3	SPI1, BRCA1, ZNF146	LSM14B, KDM1A, RBBP5, WDR35, KIAA1324L, MNS1, IFT81, APEX1, MYEF2, STXBP4	35	13	20	15
VBSR 1	559	0.198	0.198	17	4	ZEB2, ZNF664, SMARCC1, NF1	NT5DC3, REPS1, RAB11FIP4, CSNK2A1, SUDS3, SBNO1, XPO5, MAP3K9, NEK4, MARCH6, AVL9, RSF1, CAPRIN1, AFG3L2, TRAF3IP1, TRIM24, STIP1	35	21	20	15
VBSR 1	8	0.208	0.208	12	2	GLI1, T	NYNRIN, RIMBP2, PLEKHG5, SHF, KSR1, PSD, CORO2B, STRA6, SLC12A4, CPT1C, CACNB3, PLEKHG2	35	14	20	15
VBSR 1	17	0.208	0.208	6	2	VEZF1, ADNP	BTBD3, PUM1, KRBA2, SMURF2, ZNF704, MSI2	35	8	20	15
VBSR 1	21	0.208	0.208	10	2	SPI1, GATA2	EFHD2, CHI3L1, TUBA4A, CHST15, PLAUR, GALNT6, SLC17A9, COTL1, MAPRE2, HSPA2	35	12	20	15
VBSR 1	83	0.208	0.208	31	6	EP300, NEUROD2, TOX2, VEZF1, ZNF613, NFIC	RIMS3, SYT13, MPP2, CA11, FAIM2, RAB15, C16orf45, APLP1, DUSP15, SCD5, REEP2, NOVA1, TMEM179, C2CD4C, GNAZ, GPR173, RGAG4, UBE2QL1, NPTX2, LY6H, C1QL1, CCDC151, USP11, DBNDD2, GGT7, CORO2B, GNG4, CUEDC1, PER3, CDH24, SCRN1	35	37	20	15
VBSR 1	98	0.208	0.208	18	6	RFX1, T, POU3F3, ZNF629, ZNF770, ZNF146	BSDC1, RBM15B, UBE2H, HGSNAT, STK35, MAVS, RAB5B, PGPEP1, DGCR2, KLHL21, SLC22A23, TSPAN14, PPME1, ELL, RNF187, TRIM14, TOB2, TP53I11	35	24	20	15
VBSR 1	139	0.208	0.208	8	2	ZNF664, NF1	HSPA1B, TRIM44, GANAB, SUDS3, SBNO1, NOLC1, AVL9, RABGAP1	35	10	20	15
VBSR 1	174	0.208	0.208	24	5	SPI1, ELK3, ZC3H4, ZNF653, TBX1	MSR1, RNASE6, RAB31, MS4A7, MS4A6A, CD163, RBMS1, CPA3, MFSD1, MDFIC, OSTF1, PHF11, RCBTB2, MYL12A, TLR7, GPR34, GLIPR1, SLFN11, ASAH1, RB1, ANXA1, PSAP, BCAT1, CTSB	35	29	20	15
VBSR 1	198	0.208	0.208	29	3	SPI1, BATF2, ELK3	GBP2, MYD88, BTN3A3, HLA-F, IFIT3, CARD16, IL18, HS3ST2, MLKL, FXYD5, APOBEC3C, CECR1, SLC15A3, CASP4, TNFSF13, LGALS9, IFI30, MX2, IL21R, IFI44L, IFI44, S100A11, HLA-A, SAMD9L, IFITM1, BST2, APOL2, TRIM34, LPAR5	35	32	20	15
VBSR 1	213	0.208	0.208	31	5	ZNF664, THRA, ADNP, MAFG, BRCA1	FAM168B, TSPYL4, KIAA1147, ACVR1B, ANKRD40, SLC23A2, PTTG1IP, TMEM164, ZMYM3, MECP2, FAM168A, PIP4K2B, ZADH2, IRGQ, SRC, RBM15B, MRFAP1, TRAM2, YWHAG, ATXN7L3B, BCL2L2, DGKE, DYNLL2, FAM134C, STK35, SERINC3, UBE2G2, RAB5B, UBFD1, UBE2Z, ORMDL3	35	36	20	15
VBSR 1	254	0.208	0.208	6	2	SPI1, POU3F3	RAVER2, FAM161B, EPHA7, FAM184A, CDON, PGAP1	35	8	20	15
VBSR 1	24	0.218	0.218	9	2	IRF8, ADNP	KCNJ5, OASL, RAB4B, FLT3LG, CCL23, LILRB5, CETP, CD209, ADA	35	11	20	15
VBSR 1	85	0.218	0.218	15	3	SSRP1, BRCA1, ZNF146	TUBGCP3, KHSRP, PATL1, KPNB1, TNPO2, HDGF, RNF168, SUPT16H, SF3B3, DKC1, ENO1, MNS1, KHDRBS1, NUP62, APEX1	35	18	20	15
VBSR 1	103	0.218	0.218	20	4	SPI1, ELK3, MAFG, BRCA1	CHST15, RASSF1, GIMAP1, PDLIM2, TNFRSF1A, KCTD12, COTL1, CTSZ, CCNYL1, RBMS1, CPA3, ST6GALNAC6, GADD45B, ITM2B, PECAM1, CYBRD1, CNRIP1, GNAI2, ST3GAL2, ZFP36L2	35	24	20	15
VBSR 1	163	0.218	0.218	35	6	SNAPC4, ZNF664, ADNP, NFIC, MAFG, ZNF629	BACE1, FAM168B, KIAA1147, DNAJC14, CALM3, STAU1, PTTG1IP, RBFOX2, TMEM164, MECP2, FAM168A, DDX24, DNAJC7, LDOC1L, RBM15B, GSK3B, RNF4, MRFAP1, YWHAG, UBE2H, COPG2, CSTF2T, ATXN7L3B, GOSR1, DYNLL2, POFUT1, SERINC3, USP27X, RAB5B, PSME3, UBE2Z, KIF3B, MED14, RPRD1B, SCRN1	35	41	20	15
VBSR 1	245	0.218	0.218	18	3	ZEB2, EP300, ZNF613	GPX7, SUSD5, LDHB, KCTD12, IFI27L2, ARMCX1, TSPAN4, LGALS1, LEPR, RBMS1, CNRIP1, ANXA6, GNG2, TSPAN7, CPXM1, TGFBI, MMP19, FEZ1	35	21	20	15
VBSR 1	455	0.218	0.218	8	1	ZFP3	CYB5D1, DGKE, GEMIN4, METTL16, EIF2D, TSR1, DHX33, KRBA2	35	9	20	15
VBSR 1	495	0.218	0.218	7	2	BATF2, ELK3	GALM, IFI27, EGFL6, PRR5L, LAP3, ICAM1, APOL1	35	9	20	15
VBSR 1	510	0.218	0.218	12	3	ZNF653, NEUROD2, ZNF613	EPB41L3, RAVER2, TNIK, PSIP1, SLC16A7, AKAP6, KRT20, BEX1, SCNN1A, KATNAL1, DDHD1, QSER1	35	15	20	15
VBSR 1	27	0.228	0.228	30	6	TBX1, T, ZNF664, ZNF629, MNT, SMARCA1	KIAA1147, TRIM44, DNAJC14, SLC23A2, PTTG1IP, RBFOX2, TMEM164, MECP2, FAM168A, DDX24, C22orf46, GSK3B, RNF4, MRFAP1, SLC39A7, GPR107, MLEC, BCL2L2, DYNLL2, FAM134C, SERINC3, RAB5B, UBFD1, UBE2Z, ORMDL3, KIF3B, KLHL21, DUSP16, TRIM24, URI1	35	36	20	15
